0.4886734,0,0.9026887,-0.2701577,6.698157,0.004058036,-0.1398536,0.05311021,m,9,27
0.9932687,0,1.024012,-0.4970292,0.2425911,0.01260717,-0.2083317,0.07254709,m,9,27
1.494132,0,1.025156,0.5691099,-0.6472455,0.02130602,-0.2574541,0.07091578,m,9,27
1.994196,0,0.861586,-1.082422,-0.430346,0.02980092,-0.2495474,0.06683139,m,9,27
2.507565,0,0.1543762,-0.7596627,-0.7843979,0.03896679,-0.2446034,0.06293546,m,9,27
3.021954,0,0.3433231,-0.157282,-1.142026,0.04578621,-0.193952,0.05794889,m,9,27
3.535675,0,0.01311303,1.742173,0.6198889,0.05019698,-0.1233265,0.0539902,m,9,27
4.049148,0,0.01192094,0.1353028,-0.09775171,0.05270681,-0.04697717,0.05182055,m,9,27
4.56343,0,0.1382829,0.5134205,-0.02861026,0.05280452,0.037334,0.05157104,m,9,27
5.077272,0,-3.356949,-3.753907,-1.282693,0.05093817,0.108014,0.05350618,m,9,27
5.590623,0,-2.110006,-1.245218,-0.152588,0.04675431,0.180671,0.05734203,m,9,27
6.090644,0,-1.106263,0.2031032,0.7009513,0.0403549,0.2339912,0.06181224,m,9,27
6.591553,0,-1.044274,0.08128598,-1.068116,0.03203685,0.2712894,0.06615069,m,9,27
7.104534,0,-1.633169,0.3814705,-0.4482273,0.02313569,0.253769,0.07041258,m,9,27
7.604804,0,-1.335148,-0.02078716,0.2527239,0.01401953,0.2077508,0.07191931,m,9,27
8.104975,0,-1.11254,-1.010424,-0.4100923,0.006685456,0.1982833,0.07377066,m,9,27
8.61866,0,-0.8941411,2.170628,0.1145126,0.000254159,0.1037554,-0.1353356,m,9,27
9.131864,0,0.3175895,-0.09744383,-0.1573564,0.00802703,0.1122979,-0.1381735,m,9,27
9.631918,0,0.3396634,1.180787,1.258875,0.01620946,0.1402864,-0.1379944,m,9,27
10.13348,0,-0.1222552,-0.1160885,-0.1524211,0.02611776,0.1435469,-0.1369601,m,9,27
10.64655,0,-0.5985206,0.3225284,-0.04801755,0.03678654,0.1564428,-0.1344112,m,9,27
11.16002,0,-0.5356258,0.1183842,-0.180638,0.04616319,0.1460727,-0.1293541,m,9,27
11.67273,0,-0.3371957,0.1327633,-0.2662661,0.05420857,0.09983426,-0.1263207,m,9,27
12.1728,0,-0.1723649,-0.1250149,0.1153351,0.05796394,0.03752162,-0.1226429,m,9,27
12.67315,0,0.04937654,-0.2176297,-0.01815559,0.05813081,-0.03465789,-0.1225829,m,9,27
13.17321,0,0.3065768,-0.04739151,0.000786782,0.054402,-0.09472868,-0.1262307,m,9,27
13.67436,0,0.5754476,0.1070617,0.1913072,0.04665455,-0.1429496,-0.1292653,m,9,27
14.18746,0,0.6149596,-0.1329874,0.2380731,0.03722644,-0.1558445,-0.1343142,m,9,27
14.68777,0,0.680039,-0.1992991,0.1714827,0.02662869,-0.1421223,-0.1367574,m,9,27
15.20152,0,0.4529436,0.05900698,0.1145126,0.01684779,-0.1407681,-0.1379606,m,9,27
15.70154,0,0.4023027,0.04455135,0.0286341,0.007859335,-0.11272,-0.1381051,m,9,27
16.21566,0,0.7151219,-0.02427422,-0.2955033,0.000797815,-0.103546,-0.1378326,m,9,27
16.72884,0,-0.4791051,0.2670941,0.02863478,-0.005195979,0.1694338,0.06917597,m,9,27
17.24298,0,-0.03576197,0.08999889,0.5340335,-0.01216125,0.2141934,0.06982645,m,9,27
17.757,0,-1.4519,0.5034872,-1.08714,-0.01946822,0.2339124,0.067567,m,9,27
18.25812,0,-0.8761504,-0.1369355,1.220651,-0.02700033,0.2069668,0.06509224,m,9,27
18.77052,0,0.0393322,-0.03017349,-0.1716455,-0.03195381,0.1439573,0.05992735,m,9,27
19.28454,0,-0.2678461,0.1591666,-0.02174431,-0.03354872,0.02998681,0.05607586,m,9,27
19.79837,0,-0.05118974,0.3020208,0.01655858,-0.03266466,-0.08928742,0.05664134,m,9,27
20.29844,0,0.731689,0.3580634,-0.001883553,-0.02934333,-0.1857802,0.06137357,m,9,27
20.8119,0,0.7506378,-0.2251527,0.1155763,-0.02346535,-0.2260208,0.06662339,m,9,27
21.32594,0,0.562342,-0.4225776,-0.2288766,-0.01508452,-0.2159471,0.06917881,m,9,27
21.82599,0,0.5430484,1.14607,0,-0.008116597,-0.1760585,0.06841902,m,9,27
22.32619,0,0.9342598,-0.4289848,0.1907305,-0.00260226,-0.1622801,0.0690425,m,9,27
22.82647,0,-0.3008058,0.5043812,0.09536525,-0.01106053,0.1375476,0.4105391,m,9,27
23.34001,0,-0.7868199,0.2035405,0.0381461,-0.04102658,0.1490649,0.4070819,m,9,27
23.85338,0,-1.097717,0.1840208,-0.1716574,-0.07461336,0.1847023,0.4037916,m,9,27
